TIME,SCORE,PLAYER_NAMES,SCORE1,SCORE2,FIFTY,SCORE3,SCORE4,OTHER_INFO,REVIEWS,FOUR_SIX,TOUR_SIXES
60.92 sec',[],[],"[487.622741699219,615.696838378906,300.296020507813,89.7358398437500]",[],[],[],[],"[799.904296875000,616.206359863281,349.767822265625,86.2290649414063]",[],[],[]
60.96 sec',[],[],"[487.622894287109,615.696594238281,300.296234130859,89.7360839843750]",[],[],[],[],"[799.904602050781,616.205932617188,349.765319824219,86.2297973632813]",[],[],[]
61 sec',[],[],"[487.623016357422,615.696350097656,300.296051025391,89.7364501953125]",[],[],[],[],"[799.905334472656,616.215820312500,349,86]",[],"[159,630,312,68]",[]
61.04 sec',[],[],"[487.622772216797,615.696289062500,300.296234130859,89.7365112304688]",[],[],[],[],"[799.904113769531,616.213073730469,349.768371582031,86.2217407226563]",[],"[158.719848632813,629.895812988281,312.623504638672,68.1819458007813]",[]
61.08 sec',[],[],"[487.622772216797,615.696289062500,300.296051025391,89.7365112304688]",[],[],[],[],"[799.900146484375,616.191772460938,349.788085937500,86.2468261718750]",[],"[158.084106445313,629.658569335938,313.890411376953,68.6187133789063]",[]
61.12 sec',[],[],"[487.622955322266,615.696533203125,300.295684814453,89.7363281250000]",[],[],[],[],"[799.898864746094,616.185302734375,349.795227050781,86.2546386718750]",[],"[157.671813964844,629.518432617188,314.736724853516,68.8939819335938]",[]
61.16 sec',[],[],"[487.623596191406,615.696899414063,300.294433593750,89.7360229492188]",[],[],[],[],"[799.898620605469,616.179382324219,349.794494628906,86.2608032226563]",[],"[157.671722412109,629.518310546875,314.736907958984,68.8942871093750]",[]
61.2 sec',[],[],"[487.623535156250,615.697265625000,300.294555664063,89.7354736328125]",[],[],[],[],"[799.897155761719,616.170410156250,349.804016113281,86.2714233398438]",[],"[156.521377563477,629.351623535156,317.003051757813,69.2750244140625]",[]
61.24 sec',[],[],"[487.623382568359,615.697387695313,300.294586181641,89.7352905273438]",[],[],[],[],"[799.896545410156,616.169677734375,349.812072753906,86.2724609375000]",[],"[155.975967407227,629.276550292969,318.096069335938,69.4349975585938]",[]
61.28 sec',[],[],"[487.623870849609,615.697753906250,300.294219970703,89.7347412109375]",[],[],[],[],"[799.894653320313,616.158081054688,349.815673828125,86.2858276367188]",[],[],[]
61.32 sec',[],[],"[487.623535156250,615.697692871094,300.294616699219,89.7348022460938]",[],[],[],[],"[799.893066406250,616.144775390625,349.821166992188,86.3007202148438]",[],[],[]
61.36 sec',[],[],"[487.623657226563,615.697631835938,300.294494628906,89.7348022460938]",[],[],[],[],"[799.892517089844,616.145935058594,349.827697753906,86.3001098632813]",[],[],[]
61.4 sec',[],[],"[487.624237060547,615.697875976563,300.293121337891,89.7343750000000]",[],[],[],[],"[799.890747070313,616.138000488281,349.842895507813,86.3099365234375]",[],[],[]
61.44 sec',[],[],"[487.625244140625,615.697937011719,300.291809082031,89.7343139648438]",[],[],[],[],"[799.890808105469,616.143493652344,349.841613769531,86.3036499023438]",[],[],[]
61.48 sec',[],[],"[487.625762939453,615.697998046875,300.290924072266,89.7340698242188]",[],[],[],[],"[799.892456054688,616.150085449219,349.836791992188,86.2958374023438]",[],[],[]
61.52 sec',[],[],"[487.625915527344,615.697814941406,300.290832519531,89.7343750000000]",[],[],[],[],"[799.888916015625,616.137939453125,349.852539062500,86.3106689453125]",[],[],[]
61.56 sec',[],[],"[487.625946044922,615.697875976563,300.290191650391,89.7341918945313]",[],[],[],[],"[799.892089843750,616.156555175781,349.841308593750,86.2893066406250]",[],[],[]
61.6 sec',[],[],"[487.625244140625,615.697753906250,300.291076660156,89.7343139648438]",[],[],[],[],"[799.890380859375,616.159423828125,349.856445312500,86.2875976562500]",[],[],[]
61.64 sec',[],[],"[487.625366210938,615.697753906250,300.291076660156,89.7343139648438]",[],[],[],[],"[799.891540527344,616.162048339844,349.852111816406,86.2841796875000]",[],[],[]
61.68 sec',[],[],"[487.625854492188,615.698120117188,300.290405273438,89.7338867187500]",[],[],[],[],"[799.892578125000,616.164245605469,349.848876953125,86.2813720703125]",[],[],[]
61.72 sec',[],[],"[487.626434326172,615.698181152344,300.290008544922,89.7337646484375]",[],[],[],[],"[799.895202636719,616.178833007813,349.840026855469,86.2645263671875]",[],[],[]
61.76 sec',[],[],"[487.625976562500,615.697998046875,300.291015625000,89.7340087890625]",[],[],[],[],"[799.896606445313,616.183532714844,349.841918945313,86.2593994140625]",[],[],[]
61.8 sec',[],[],"[487.475860595703,615.995666503906,300.398651123047,89.3559570312500]",[],[],[],[],"[799.898071289063,616.188049316406,349.835083007813,86.2536621093750]",[],[],[]
61.84 sec',[],[],"[487.396514892578,616.729492187500,300.317962646484,88.4266357421875]",[],[],[],[],"[799.896789550781,616.192687988281,349.850280761719,86.2498779296875]",[],[],[]
61.88 sec',[],[],"[487.490600585938,616.306945800781,300.308837890625,88.9569702148438]",[],[],[],[],"[799.896850585938,616.193786621094,349.846069335938,86.2481079101563]",[],[],[]
61.92 sec',[],[],"[487.341613769531,614.744750976563,300.867187500000,90.9252319335938]",[],[],[],[],"[799.896057128906,616.191650390625,349.846862792969,86.2502441406250]",[],[],[]
61.96 sec',[],[],"[487.342437744141,614.743835449219,300.866119384766,90.9263916015625]",[],[],[],[],"[799.897094726563,616.194702148438,349.844848632813,86.2465209960938]",[],[],[]
62 sec',[],[],"[487.147186279297,612.478393554688,301.665557861328,93.7876586914063]",[],[],[],[],"[799.897644042969,616.194580078125,349.845031738281,86.2467041015625]",[],[],[]
62.04 sec',[],[],"[487.133544921875,612.265991210938,301.734558105469,94.0540771484375]",[],[],[],[],"[799.898132324219,616.194458007813,349.844421386719,86.2468261718750]",[],[],[]
62.08 sec',[],[],"[487.132659912109,612.266174316406,301.735382080078,94.0537719726563]",[],[],[],[],"[799.896850585938,616.186706542969,349.849731445313,86.2559204101563]",[],[],[]
62.12 sec',[],[],"[487.132995605469,612.265625000000,301.734863281250,94.0543823242188]",[],[],[],[],"[799.896850585938,616.184570312500,349.852416992188,86.2586669921875]",[],[],[]
62.16 sec',[],[],"[487.129028320313,612.262390136719,301.740295410156,94.0585937500000]",[],[],[],[],"[799.898742675781,616.188049316406,349.847229003906,86.2543945312500]",[],[],[]
62.2 sec',[],[],"[487.119018554688,612.259216308594,301.752746582031,94.0624389648438]",[],[],[],[],"[799.897827148438,616.186096191406,349.850952148438,86.2568969726563]",[],[],[]
62.24 sec',[],[],"[487.115325927734,612.256164550781,301.758026123047,94.0663452148438]",[],[],[],[],"[799.897460937500,616.181640625000,349.854248046875,86.2621459960938]",[],[],[]
62.28 sec',[],[],"[487.114227294922,612.256652832031,301.758575439453,94.0656127929688]",[],[],[],[],"[799.897766113281,616.186340332031,349.849914550781,86.2562866210938]",[],[],[]
62.32 sec',[],"[143,637,332,60]","[487.112274169922,612.256286621094,301.760467529297,94.0659790039063]",[],[],[],[],"[799.897949218750,616.190979003906,349,86]",[],[],[]
62.36 sec',[],"[142.999923706055,637.000061035156,332.000122070313,60.0001220703125]","[487.114624023438,612.255249023438,301.758605957031,94.0673217773438]",[],[],[],[],"[799.894775390625,616.172729492188,349.856933593750,86.2719726562500]",[],[],[]
62.4 sec',[],"[142.998214721680,636.998229980469,332.006835937500,60.0043945312500]","[487.115325927734,612.255676269531,301.757537841797,94.0667114257813]",[],[],[],[],"[799.893249511719,616.167358398438,349.859436035156,86.2780151367188]",[],[],[]
62.44 sec',[],"[142.998138427734,636.998901367188,332.007293701172,60.0034179687500]","[487.116668701172,612.255798339844,301.755462646484,94.0666503906250]",[],[],[],[],"[799.893676757813,616.170349121094,349.855834960938,86.2743530273438]",[],[],[]
62.48 sec',[],"[142.997436523438,636.994934082031,332.009368896484,60.0068359375000]","[487.115936279297,612.255371093750,301.756500244141,94.0671386718750]",[],[],[],[],"[799.891662597656,616.159912109375,349.862731933594,86.2863769531250]",[],[],[]
62.52 sec',[],"[142.997390747070,636.995422363281,332.010498046875,60.0063476562500]","[487.115020751953,612.254699707031,301.757659912109,94.0678710937500]",[],[],[],[],"[799.892944335938,616.168273925781,349.858886718750,86.2766723632813]",[],[],[]
62.56 sec',[],"[142.997619628906,636.996398925781,332.009765625000,60.0049438476563]","[487.114562988281,612.254211425781,301.758056640625,94.0686035156250]",[],[],[],[],"[799.890808105469,616.160217285156,349.866027832031,86.2862548828125]",[],[],[]
62.6 sec',[],"[142.997894287109,636.997070312500,332.009063720703,60.0050048828125]","[487.115142822266,612.254455566406,301.756744384766,94.0682373046875]",[],[],[],[],"[799.889526367188,616.155395507813,349.869873046875,86.2920532226563]",[],[],[]
62.64 sec',[],"[142.997894287109,636.998046875000,332.009552001953,60.0025634765625]","[487.114959716797,612.253723144531,301.757293701172,94.0690917968750]",[],[],[],[],"[799.890747070313,616.158874511719,349.866088867188,86.2879028320313]",[],[],[]
62.68 sec',[],"[142.995910644531,636.997192382813,332.013183593750,60.0025024414063]","[487.114532470703,612.253112792969,301.758087158203,94.0698242187500]",[],[],[],[],"[799.891113281250,616.160278320313,349.866943359375,86.2864379882813]",[],[],[]
62.72 sec',[],"[142.993728637695,636.993469238281,332.017089843750,60.0073852539063]","[487.114410400391,612.252746582031,301.758148193359,94.0703735351563]",[],[],[],[],"[799.892578125000,616.167785644531,349.862060546875,86.2775878906250]",[],[],[]
62.76 sec',[],"[142.993911743164,636.995239257813,332.016601562500,60.0054321289063]","[487.115081787109,612.252990722656,301.756927490234,94.0700073242188]",[],[],[],[],"[799.892700195313,616.161071777344,349.862915039063,86.2850952148438]",[],[],[]
62.8 sec',[],"[142.994018554688,636.996643066406,332.016113281250,60.0041503906250]","[487.115478515625,612.252197265625,301.756835937500,94.0711059570313]",[],[],[],[],"[799.894226074219,616.161560058594,349.859924316406,86.2842407226563]",[],[],[]
62.84 sec',[],"[142.994262695313,636.996948242188,332.015655517578,60.0048217773438]","[487.114044189453,612.251770019531,301.758880615234,94.0715942382813]",[],[],[],[],"[799.894287109375,616.164855957031,349.856689453125,86.2812500000000]",[],[],[]
62.88 sec',[],"[142.994522094727,636.998168945313,332.014831542969,60.0036621093750]","[487.113922119141,612.235961914063,301.762908935547,94.0914306640625]",[],[],[],[],"[799.894226074219,616.174682617188,349.867736816406,86.2712402343750]",[],[],[]
62.92 sec',[],"[142.994659423828,636.997985839844,332.014221191406,60.0059814453125]","[487.114196777344,612.221557617188,301.767089843750,94.1096801757813]",[],[],[],[],"[799.894287109375,616.177307128906,349.871826171875,86.2684326171875]",[],[],[]
62.96 sec',[],"[142.284729003906,636.717590332031,332.923950195313,60.6963500976563]","[487.143676757813,612.164489746094,301.653076171875,94.3507080078125]",[],[],[],[],"[797.658203125000,606.006469726563,347.420166015625,96.0842285156250]",[],[],[]
63 sec',[],"[142.284683227539,636.717468261719,332.924194335938,60.6967773437500]","[487.141906738281,612.143249511719,301.659545898438,94.3770751953125]",[],[],[],[],"[797.679504394531,606.039978027344,347.280456542969,96.0408935546875]",[],[],[]
63.04 sec',[],"[142.284317016602,636.717407226563,332.924560546875,60.6968383789063]","[487.142395019531,612.147583007813,301.657775878906,94.3715820312500]",[],[],[],[],"[797.656127929688,605.989685058594,347.422851562500,96.1033325195313]",[],[],[]
63.08 sec',[],"[142.284011840820,636.717224121094,332.924987792969,60.6972656250000]","[487.141571044922,612.149536132813,301.658050537109,94.3692016601563]",[],[],[],[],"[797.658264160156,605.980285644531,347.395202636719,96.1131591796875]",[],[],[]
63.12 sec',[],"[142.284133911133,636.717407226563,332.924926757813,60.6971435546875]","[487.142639160156,612.150207519531,301.656616210938,94.3683471679688]",[],[],[],[],"[797.658935546875,605.984130859375,347.391601562500,96.1086425781250]",[],[],[]
63.16 sec',[],"[142.284271240234,636.718383789063,332.924468994141,60.6949462890625]","[487.143432617188,612.150878906250,301.655029296875,94.3673706054688]",[],[],[],[],"[797.659606933594,605.981994628906,347.386901855469,96.1107177734375]",[],[],[]
63.2 sec',[],"[142.283676147461,636.718505859375,332.925476074219,60.6950073242188]","[487.143432617188,612.151245117188,301.654968261719,94.3668212890625]",[],[],[],[],"[797.658508300781,605.975463867188,347.388122558594,96.1182861328125]",[],[],[]
63.24 sec',[],"[142.283538818359,636.718444824219,332.925750732422,60.6952514648438]","[487.143615722656,612.152160644531,301.653259277344,94.3646240234375]",[],[],[],[],"[797.661254882813,605.983337402344,347.368041992188,96.1083374023438]",[],[],[]
63.28 sec',[],"[142.283279418945,636.718383789063,332.926208496094,60.6957397460938]","[487.144744873047,612.153076171875,301.650421142578,94.3643188476563]",[],[],[],[],"[797.661987304688,605.977294921875,347.356811523438,96.1151733398438]",[],[],[]
63.32 sec',[],"[142.283309936523,636.718383789063,332.926208496094,60.6956787109375]","[487.143707275391,612.153198242188,301.651580810547,94.3641357421875]",[],[],[],[],"[797.662475585938,605.981018066406,347.355224609375,96.1110229492188]",[],[],[]
63.36 sec',[],"[142.283111572266,636.718322753906,332.926116943359,60.6960449218750]","[487.143463134766,612.152893066406,301.651275634766,94.3645629882813]",[],[],[],[],"[797.661743164063,605.974060058594,347.356445312500,96.1184692382813]",[],[],[]
63.4 sec',[],"[142.283218383789,636.718261718750,332.926208496094,60.6962280273438]","[487.143157958984,612.152282714844,301.651336669922,94.3653564453125]",[],[],[],[],"[797.662170410156,605.979370117188,347.351135253906,96.1123657226563]",[],[],[]
63.44 sec',[],"[142.282928466797,636.718322753906,332.926635742188,60.6961669921875]","[487.142456054688,612.152465820313,301.651794433594,94.3651733398438]",[],[],[],[],"[797.662231445313,605.976318359375,347.348266601563,96.1154174804688]",[],[],[]
63.48 sec',[],"[142.282089233398,636.717895507813,332.929504394531,60.6979980468750]","[487.142242431641,612.152770996094,301.651824951172,94.3649291992188]",[],[],[],[],"[797.660583496094,605.967956542969,347.357727050781,96.1257324218750]",[],[],[]
63.52 sec',[],"[142.282119750977,636.717651367188,332.929504394531,60.6981811523438]","[487.142211914063,612.152954101563,301.651733398438,94.3648071289063]",[],[],[],[],"[797.660766601563,605.965637207031,347.358276367188,96.1282348632813]",[],[],[]
63.56 sec',[],"[142.282241821289,636.717773437500,332.929260253906,60.6981201171875]","[487.142944335938,612.153320312500,301.651306152344,94.3643798828125]",[],[],[],[],"[797.657348632813,605.948486328125,347.374389648438,96.1487426757813]",[],[],[]
63.6 sec',[],"[142.282287597656,636.717590332031,332.929138183594,60.6986083984375]","[487.142883300781,612.153076171875,301.651733398438,94.3647460937500]",[],[],[],[],"[797.656494140625,605.942504882813,347.380615234375,96.1558837890625]",[],[],[]
63.64 sec',[],"[142.282424926758,636.717712402344,332.928955078125,60.6985473632813]","[487.142639160156,612.153015136719,301.652221679688,94.3648071289063]",[],[],[],[],"[797.656677246094,605.945617675781,347.388977050781,96.1530761718750]",[],[],[]
63.68 sec',[],"[142.282287597656,636.717895507813,332.929138183594,60.6983642578125]","[487.142639160156,612.153015136719,301.652709960938,94.3648681640625]",[],[],[],[],"[797.654541015625,605.939819335938,347.404296875000,96.1604614257813]",[],[],[]
63.72 sec',[],"[142.281768798828,636.717773437500,332.929595947266,60.6983642578125]","[487.142852783203,612.153137207031,301.652801513672,94.3646240234375]",[],[],[],[],"[797.655151367188,605.941772460938,347.401489257813,96.1577148437500]",[],[],[]
63.76 sec',[],"[142.281555175781,636.717834472656,332.929870605469,60.6984863281250]","[487.143310546875,612.153198242188,301.653015136719,94.3646240234375]",[],[],[],[],"[797.656250000000,605.954223632813,347.399169921875,96.1438598632813]",[],[],[]
